group_id,n_rows,accepted,reason,c_value,slope,intercept,rmse_log,synthetic_rows,split
state_0.000|0.000|0.000|0.000|0.000|2.000|0.400|6.000|66.400|0.000|0.000|0.000|0.000|6.000|0.000|4.000|9.000|0.000|6.200|0.000|0.000|0.000|0.000|0.000|0.000,3,False,too_few_rows,,,,,0,final_train
state_0.000|0.000|0.000|0.000|0.000|2.000|0.400|6.000|65.800|0.000|0.000|0.000|0.000|6.000|0.000|4.000|9.000|0.000|6.800|0.000|0.000|0.000|0.000|0.000|0.000,3,False,too_few_rows,,,,,0,final_train
state_0.080|0.000|0.000|0.000|0.000|3.500|2.000|6.500|62.720|0.000|0.000|0.500|0.000|5.600|0.000|7.000|7.500|0.000|4.500|0.000|0.000|0.000|0.000|0.000|0.000,4,False,too_few_rows,,,,,0,final_train
state_0.000|0.000|0.000|0.000|0.000|5.000|2.000|5.000|60.200|0.000|0.000|0.000|0.000|5.200|0.000|10.000|8.500|0.000|3.000|0.000|0.000|0.000|0.000|0.000|0.000,1,False,too_few_rows,,,,,0,final_train
state_0.000|0.000|0.000|0.000|0.000|7.000|2.000|5.000|61.650|0.000|0.000|0.000|0.000|6.200|0.000|8.000|7.000|0.000|3.000|0.000|0.000|0.000|0.000|0.000|0.000,1,False,too_few_rows,,,,,0,final_train
state_0.000|0.000|0.000|0.000|0.000|5.000|2.000|6.000|59.300|0.000|0.000|0.000|0.000|5.600|0.000|10.000|9.000|0.000|3.000|0.000|0.000|0.000|0.000|0.000|0.000,2,False,too_few_rows,,,,,0,final_train
state_0.000|0.000|0.000|0.000|0.000|2.000|0.400|5.000|69.670|0.000|0.000|0.000|0.000|5.700|0.000|3.000|8.000|0.000|6.000|0.000|0.000|0.000|0.000|0.000|0.000,2,False,too_few_rows,,,,,0,final_train
state_0.005|0.000|0.000|0.000|0.000|9.150|0.940|10.900|68.905|0.000|0.000|0.000|0.000|5.790|0.003|0.000|2.900|0.000|0.000|0.000|0.000|0.000|0.000|0.000|0.000,5,True,accepted,10.0,-6860.6680114910205,31467.666619977957,0.14549384686669864,5,final_train
state_0.000|0.000|0.000|0.000|0.000|8.000|6.000|8.000|60.400|0.000|0.000|0.000|0.000|5.600|0.000|5.000|6.000|0.000|0.000|0.000|0.000|0.000|0.000|0.000|0.000,4,False,too_few_rows,,,,,0,final_train
state_0.000|0.000|0.000|0.000|0.000|6.500|0.600|6.000|70.700|0.000|0.000|0.000|0.000|5.600|0.000|0.000|6.500|0.000|3.000|0.000|0.000|0.000|0.000|0.000|0.000,1,False,too_few_rows,,,,,0,final_train
state_0.000|0.000|0.000|0.000|0.000|10.000|0.000|4.000|61.900|0.000|0.000|0.000|0.000|5.600|0.000|5.000|12.000|0.000|0.000|0.000|0.000|0.000|0.000|0.000|0.000,1,False,too_few_rows,,,,,0,final_train
state_0.000|0.000|0.000|0.000|0.000|8.000|0.000|10.000|66.300|0.000|0.000|0.000|0.000|5.500|0.000|5.000|3.000|0.000|0.000|0.000|0.000|0.000|0.000|0.000|0.000,1,False,too_few_rows,,,,,0,final_train
state_0.000|0.000|0.000|0.000|0.000|8.000|2.000|8.000|64.500|0.000|0.000|0.000|0.000|5.000|0.000|5.000|6.000|0.000|0.000|0.000|0.000|0.000|0.000|0.000|0.000,1,False,too_few_rows,,,,,0,final_train
state_0.003|0.000|0.000|0.000|0.000|5.590|1.900|10.950|60.527|0.000|0.000|0.000|0.000|5.130|0.000|8.200|7.700|0.000|0.000|0.000|0.000|0.000|0.000|0.000|0.000,1,False,too_few_rows,,,,,0,final_train
state_0.000|0.000|0.000|0.000|0.000|9.500|3.800|5.200|68.500|0.000|0.000|0.000|0.000|5.900|0.000|5.000|0.000|0.000|0.000|0.000|0.000|0.000|0.000|0.000|0.000,1,False,too_few_rows,,,,,0,final_train
state_0.000|0.000|0.000|0.000|0.000|4.200|1.000|12.000|64.900|0.000|0.000|0.000|0.000|6.000|0.000|8.700|0.000|0.000|2.000|0.000|0.000|0.000|0.000|0.000|0.000,2,False,too_few_rows,,,,,0,final_train
state_0.000|0.000|0.000|0.000|0.000|6.200|2.200|5.300|51.300|0.000|0.000|0.000|0.000|6.000|0.000|14.400|8.000|0.000|3.900|0.000|0.000|0.000|0.000|0.000|0.000,1,False,too_few_rows,,,,,0,final_train
state_0.000|0.000|0.000|0.000|0.000|6.100|1.000|5.300|51.600|0.000|0.000|0.000|0.000|6.000|0.000|14.400|7.900|0.000|3.900|0.000|0.000|0.000|0.000|0.000|0.000,1,False,too_few_rows,,,,,0,final_train
state_0.000|0.000|0.000|0.000|0.000|5.700|2.100|5.300|58.900|0.000|0.000|0.000|0.000|5.900|0.000|6.700|7.800|0.000|3.900|0.000|0.000|0.000|0.000|0.000|0.000,1,False,too_few_rows,,,,,0,final_train
state_0.000|0.000|0.000|0.000|0.000|7.100|2.500|5.700|46.400|0.000|0.000|0.000|0.000|6.100|0.000|14.800|7.900|0.000|4.500|0.000|0.000|0.000|0.000|0.000|0.000,1,False,too_few_rows,,,,,0,final_train
state_0.000|0.000|0.000|0.000|0.000|0.000|0.000|5.800|68.600|0.000|0.000|0.000|0.000|5.700|0.000|6.900|8.200|0.000|4.800|0.000|0.000|0.000|0.000|0.000|0.000,1,False,too_few_rows,,,,,0,final_train
state_0.000|0.000|0.000|0.000|0.000|2.900|0.000|5.600|66.000|0.000|0.000|0.000|0.000|5.800|0.000|7.200|7.900|0.000|4.600|0.000|0.000|0.000|0.000|0.000|0.000,1,False,too_few_rows,,,,,0,final_train
state_0.000|0.000|0.000|0.000|0.000|2.800|0.000|5.800|60.000|0.000|0.000|0.000|0.000|6.200|0.000|7.200|8.200|0.000|4.800|0.000|0.000|0.000|0.000|0.000|0.000,1,False,too_few_rows,,,,,0,final_train
state_0.000|0.000|0.000|0.000|0.000|5.500|0.000|5.700|58.000|0.000|0.000|0.000|0.000|6.100|0.000|7.000|8.000|0.000|4.700|0.000|0.000|0.000|0.000|0.000|0.000,1,False,too_few_rows,,,,,0,final_train
state_0.010|0.000|0.000|0.000|0.000|2.500|1.500|6.000|62.690|0.000|0.000|0.000|0.000|6.000|0.000|9.000|8.000|0.000|4.000|0.000|0.000|0.000|0.000|0.000|0.000,1,False,too_few_rows,,,,,0,final_train
state_0.062|0.000|0.000|0.000|0.000|6.600|0.730|6.320|58.832|0.000|0.000|1.500|0.000|4.350|0.026|12.400|7.680|0.000|1.260|0.000|0.000|0.000|0.000|0.000|0.000,1,False,too_few_rows,,,,,0,final_train
state_0.030|0.000|0.000|0.000|0.000|7.000|0.700|6.600|57.414|0.000|0.000|0.000|0.000|6.000|0.006|10.000|7.800|0.000|3.200|0.000|0.000|0.000|0.000|0.000|0.000,2,False,too_few_rows,,,,,0,final_train
state_0.000|0.000|0.000|0.000|0.000|7.000|0.000|3.500|59.000|0.000|0.000|0.000|0.000|5.500|0.000|10.000|10.900|0.000|4.000|0.000|0.000|0.000|0.000|0.000|0.000,1,False,too_few_rows,,,,,0,final_train
state_0.000|0.000|0.000|0.000|0.000|7.000|1.000|8.100|59.100|0.000|0.000|0.000|0.000|5.500|0.000|10.000|6.100|0.000|3.100|0.000|0.000|0.000|0.000|0.000|0.000,1,False,too_few_rows,,,,,0,final_train
state_0.000|0.000|0.000|0.000|0.000|7.000|2.100|7.000|59.200|0.000|0.000|0.000|0.000|5.400|0.000|10.000|6.200|0.000|3.000|0.000|0.000|0.000|0.000|0.000|0.000,1,False,too_few_rows,,,,,0,final_train
state_0.030|0.000|0.000|0.000|0.000|6.800|0.700|6.600|57.914|0.000|0.000|0.000|0.000|5.800|0.006|10.000|7.800|0.000|3.200|0.000|0.000|0.000|0.000|0.000|0.000,2,False,too_few_rows,,,,,0,final_train
state_0.000|0.000|0.000|0.000|0.000|5.000|2.000|6.000|59.200|0.000|0.000|0.000|0.000|5.600|0.000|10.000|9.000|0.000|3.100|0.000|0.000|0.000|0.000|0.000|0.000,1,False,too_few_rows,,,,,0,final_train
state_0.000|0.000|0.000|0.000|0.000|7.000|2.000|6.000|59.500|0.000|0.000|0.000|0.000|5.500|0.000|10.000|6.900|0.000|3.000|0.000|0.000|0.000|0.000|0.000|0.000,2,False,too_few_rows,,,,,0,final_train
state_0.000|0.000|0.000|0.000|0.000|5.500|0.000|18.600|59.900|0.000|0.000|0.000|0.000|5.300|0.000|7.300|3.400|0.000|0.000|0.000|0.000|0.000|0.000|0.000|0.000,1,False,too_few_rows,,,,,0,final_train
state_0.000|0.000|0.000|0.000|0.000|5.500|0.000|16.600|60.100|0.000|0.000|0.000|0.000|5.200|0.000|7.500|5.100|0.000|0.000|0.000|0.000|0.000|0.000|0.000|0.000,1,False,too_few_rows,,,,,0,final_train
state_0.060|0.000|0.000|0.000|0.000|6.890|0.760|6.590|61.366|0.000|0.000|1.570|0.000|4.530|0.024|8.630|8.020|0.000|1.320|0.000|0.000|0.000|0.000|0.000|0.000,1,False,too_few_rows,,,,,0,final_train
state_0.050|0.000|0.000|0.000|0.000|7.000|1.500|7.000|59.546|0.000|0.000|0.000|0.000|6.200|0.004|10.000|6.500|0.000|2.000|0.000|0.000|0.000|0.000|0.000|0.000,2,False,too_few_rows,,,,,0,final_train
state_0.050|0.000|0.000|0.000|0.000|7.000|1.500|5.000|60.581|0.000|0.000|0.000|0.000|6.200|0.000|10.000|6.500|0.000|3.000|0.000|0.000|0.000|0.000|0.000|0.000,1,False,too_few_rows,,,,,0,final_train
state_0.025|0.000|0.000|0.000|0.000|6.500|0.600|6.500|59.270|0.000|0.000|0.000|0.000|5.600|0.005|9.500|8.200|0.000|3.000|0.000|0.000|0.000|0.000|0.000|0.000,3,False,too_few_rows,,,,,0,final_train
state_0.025|0.000|0.000|0.000|0.000|6.500|0.600|6.400|60.070|0.000|0.000|0.000|0.000|5.600|0.006|9.500|7.500|0.000|3.000|0.000|0.000|0.000|0.000|0.000|0.000,3,False,too_few_rows,,,,,0,final_train
state_0.050|0.000|0.000|0.000|0.000|7.000|1.500|6.000|60.981|0.000|0.000|0.000|0.000|5.800|0.004|10.000|5.000|0.000|2.000|0.000|0.000|0.000|0.000|0.000|0.000,2,False,too_few_rows,,,,,0,final_train
state_0.050|0.000|0.000|0.000|0.000|7.000|1.500|7.000|60.981|0.000|0.000|0.000|0.000|5.800|0.004|10.000|5.000|0.000|1.000|0.000|0.000|0.000|0.000|0.000|0.000,2,False,too_few_rows,,,,,0,final_train
state_0.100|0.000|0.000|0.000|0.000|9.000|0.000|12.000|59.885|0.000|0.000|0.000|0.000|5.000|0.015|10.000|0.000|0.000|0.000|0.000|0.000|0.000|0.000|0.000|0.000,4,False,too_few_rows,,,,,0,final_train
state_0.025|0.000|0.000|0.000|0.000|6.500|0.600|6.500|60.670|0.000|0.000|0.000|0.000|5.700|0.005|9.500|6.700|0.000|3.000|0.000|0.000|0.000|0.000|0.000|0.000,3,False,too_few_rows,,,,,0,final_train
state_0.000|0.000|0.000|0.000|0.000|10.000|0.000|4.000|62.500|0.000|0.000|0.000|0.000|5.000|0.000|5.000|12.000|0.000|0.000|0.000|0.000|0.000|0.000|0.000|0.000,4,False,too_few_rows,,,,,0,final_train
state_0.050|0.000|0.000|0.000|0.000|9.700|1.500|6.100|62.447|0.000|0.000|0.000|0.000|4.200|0.003|7.500|4.800|0.000|0.000|0.000|0.000|0.000|0.000|0.000|0.000,3,False,too_few_rows,,,,,0,final_train
state_0.000|0.000|0.000|0.000|0.000|7.500|2.000|4.900|63.200|0.000|0.000|0.000|0.000|5.500|0.000|10.000|3.900|0.000|2.900|0.000|0.000|0.000|0.000|0.000|0.000,1,False,too_few_rows,,,,,0,final_train
state_0.050|0.000|0.000|0.000|0.000|5.000|1.500|5.500|61.281|0.000|0.000|0.000|0.000|6.500|0.004|10.000|7.000|0.000|3.000|0.000|0.000|0.000|0.000|0.000|0.000,2,False,too_few_rows,,,,,0,final_train
state_0.050|0.000|0.000|0.000|0.000|8.000|3.000|0.000|60.996|0.000|0.000|0.000|0.000|5.800|0.004|7.500|5.000|0.000|4.500|0.000|0.000|0.000|0.000|0.000|0.000,3,False,too_few_rows,,,,,0,final_train
state_0.000|0.000|0.000|0.000|0.000|8.000|0.600|8.000|60.200|0.000|0.000|0.000|0.000|5.600|0.000|5.000|6.000|0.000|0.000|0.000|0.000|0.000|0.000|0.000|0.000,4,False,too_few_rows,,,,,0,final_train
state_0.061|0.000|0.000|0.000|0.000|7.200|0.800|6.890|64.123|0.000|0.000|1.640|0.000|4.740|0.026|4.510|8.380|0.000|1.380|0.000|0.000|0.000|0.000|0.000|0.000,1,False,too_few_rows,,,,,0,final_train
state_0.050|0.000|0.000|0.000|0.000|9.600|1.500|6.000|62.952|0.000|0.000|0.000|0.000|4.200|0.008|7.400|4.700|0.000|0.000|0.000|0.000|0.000|0.000|0.000|0.000,3,False,too_few_rows,,,,,0,final_train
state_0.050|0.000|0.000|0.000|0.000|5.000|1.500|4.000|61.781|0.000|0.000|0.000|0.000|6.500|0.004|10.000|7.000|0.000|4.000|0.000|0.000|0.000|0.000|0.000|0.000,2,False,too_few_rows,,,,,0,final_train
state_0.069|0.000|0.000|0.000|0.000|7.450|0.830|7.080|65.126|0.000|0.000|1.610|0.000|4.950|0.025|1.010|8.700|0.000|2.860|0.000|0.000|0.000|0.000|0.000|0.000,1,False,too_few_rows,,,,,0,final_train
state_0.075|0.000|0.000|0.000|0.000|9.790|0.840|6.630|64.956|0.000|0.000|0.870|0.000|5.170|0.029|1.010|8.880|0.000|1.460|0.000|0.000|0.000|0.000|0.000|0.000,1,False,too_few_rows,,,,,0,final_train
state_0.062|0.000|0.000|0.000|0.000|7.790|0.880|9.350|65.394|0.000|0.000|0.810|0.000|4.750|0.024|0.980|8.180|0.000|1.570|0.000|0.000|0.000|0.000|0.000|0.000,1,False,too_few_rows,,,,,0,final_train
state_0.061|0.000|0.000|0.000|0.000|7.270|0.830|7.000|65.083|0.000|0.000|0.000|0.000|5.180|0.026|1.010|11.830|0.000|1.430|0.000|0.000|0.000|0.000|0.000|0.000,1,False,too_few_rows,,,,,0,final_train
state_0.050|0.000|0.000|0.000|0.000|8.000|0.500|5.900|62.646|0.000|0.000|0.000|0.000|5.750|0.004|7.500|5.000|0.000|3.000|0.000|0.000|0.000|0.000|0.000|0.000,3,False,too_few_rows,,,,,0,final_train
state_0.060|0.000|0.000|0.000|0.000|7.360|0.820|7.050|65.605|0.000|0.000|1.680|0.000|4.850|0.025|2.310|8.570|0.000|1.410|0.000|0.000|0.000|0.000|0.000|0.000,1,False,too_few_rows,,,,,0,final_train
state_0.061|0.000|0.000|0.000|0.000|7.350|0.830|6.790|65.312|0.000|0.000|0.850|0.000|5.150|0.027|1.010|9.500|0.000|2.870|0.000|0.000|0.000|0.000|0.000|0.000,1,False,too_few_rows,,,,,0,final_train
state_0.080|0.000|0.000|0.000|0.000|11.730|0.000|5.590|65.449|0.000|0.000|1.770|0.000|5.200|0.031|0.990|7.420|0.000|1.490|0.000|0.000|0.000|0.000|0.000|0.000,1,False,too_few_rows,,,,,0,final_train
state_0.061|0.000|0.000|0.000|0.000|7.210|0.830|8.530|65.605|0.000|0.000|0.850|0.000|5.070|0.024|1.020|9.100|0.000|1.430|0.000|0.000|0.000|0.000|0.000|0.000,1,False,too_few_rows,,,,,0,final_train
state_0.067|0.000|0.000|0.000|0.000|7.400|0.830|7.110|65.607|0.000|0.000|0.850|0.000|5.070|0.026|1.010|10.310|0.000|1.440|0.000|0.000|0.000|0.000|0.000|0.000,1,False,too_few_rows,,,,,0,final_train
state_0.064|0.000|0.000|0.000|0.000|7.150|0.830|8.990|65.621|0.000|0.000|0.850|0.000|5.070|0.025|0.990|8.700|0.000|1.430|0.000|0.000|0.000|0.000|0.000|0.000,1,False,too_few_rows,,,,,0,final_train
state_0.061|0.000|0.000|0.000|0.000|7.270|0.830|8.070|65.624|0.000|0.000|0.850|0.000|5.070|0.025|1.010|9.500|0.000|1.430|0.000|0.000|0.000|0.000|0.000|0.000,1,False,too_few_rows,,,,,0,final_train
state_0.070|0.000|0.000|0.000|0.000|7.180|0.830|8.760|65.639|0.000|0.000|0.850|0.000|5.070|0.021|1.000|8.900|0.000|1.430|0.000|0.000|0.000|0.000|0.000|0.000,1,False,too_few_rows,,,,,0,final_train
state_0.050|0.000|0.000|0.000|0.000|6.000|1.500|5.500|62.781|0.000|0.000|0.000|0.000|7.000|0.004|10.000|4.000|0.000|3.000|0.000|0.000|0.000|0.000|0.000|0.000,2,False,too_few_rows,,,,,0,final_train
state_0.050|0.000|0.000|0.000|0.000|8.000|0.000|4.000|63.396|0.000|0.000|0.000|0.000|6.400|0.004|7.500|6.000|0.000|4.500|0.000|0.000|0.000|0.000|0.000|0.000,2,False,too_few_rows,,,,,0,final_train
state_0.070|0.000|0.000|0.000|0.000|7.100|0.830|8.800|65.730|0.000|0.000|0.800|0.000|5.080|0.020|1.000|8.900|0.000|1.420|0.000|0.000|0.000|0.000|0.000|0.000,1,False,too_few_rows,,,,,0,final_train
state_0.050|0.000|0.000|0.000|0.000|8.000|0.000|5.900|63.131|0.000|0.000|0.000|0.000|5.750|0.004|7.500|5.000|0.000|3.000|0.000|0.000|0.000|0.000|0.000|0.000,3,False,too_few_rows,,,,,0,final_train
state_0.060|0.000|0.000|0.000|0.000|7.330|0.410|9.000|65.788|0.000|0.000|0.850|0.000|5.120|0.022|1.010|8.720|0.000|1.440|0.000|0.000|0.000|0.000|0.000|0.000,1,False,too_few_rows,,,,,0,final_train
state_0.061|0.000|0.000|0.000|0.000|5.750|0.820|8.890|65.964|0.000|0.000|0.840|0.000|5.100|0.025|0.890|8.610|0.000|2.830|0.000|0.000|0.000|0.000|0.000|0.000,1,False,too_few_rows,,,,,0,final_train
state_0.070|0.000|0.000|0.000|0.000|4.270|0.810|7.560|65.890|0.000|0.000|0.830|0.000|5.200|0.030|0.990|8.520|0.000|5.610|0.000|0.000|0.000|0.000|0.000|0.000,1,False,too_few_rows,,,,,0,final_train
state_0.066|0.000|0.000|0.000|0.000|7.540|0.830|7.210|66.162|0.000|0.000|1.710|0.000|4.960|0.032|1.000|8.770|0.000|1.440|0.000|0.000|0.000|0.000|0.000|0.000,1,False,too_few_rows,,,,,0,final_train
state_0.004|0.000|0.000|0.000|0.000|7.000|1.500|3.000|62.281|0.000|0.000|0.000|0.000|6.000|0.050|10.000|6.000|0.000|3.000|0.000|0.000|0.000|0.000|0.000|0.000,4,False,too_few_rows,,,,,0,final_train
state_0.066|0.000|0.000|0.000|0.000|7.500|0.840|5.610|66.078|0.000|0.000|0.860|0.000|5.270|0.026|1.010|9.590|0.000|2.890|0.000|0.000|0.000|0.000|0.000|0.000,1,False,too_few_rows,,,,,0,final_train
state_0.088|0.000|0.000|0.000|0.000|7.670|0.840|7.320|66.610|0.000|0.000|2.590|0.000|4.850|0.032|1.050|7.220|0.000|1.450|0.000|0.000|0.000|0.000|0.000|0.000,1,False,too_few_rows,,,,,0,final_train
state_0.000|0.000|0.000|0.000|0.000|10.600|0.920|6.500|64.530|0.000|0.000|0.000|0.000|4.150|0.000|5.000|4.420|0.000|0.000|0.000|0.000|0.000|0.000|0.000|0.000,5,False,rmse_too_high,10.0,-14546.413184028135,50411.16443826728,2.787604845251077,0,final_train
state_0.000|0.000|0.000|0.000|0.000|4.400|0.000|7.500|61.000|0.000|0.000|0.100|0.000|5.490|0.000|8.000|8.600|0.000|4.800|0.000|0.000|0.000|0.000|0.000|0.000,5,True,accepted,18.5,-7377.673953799359,44511.10591626676,0.028185601547203096,5,final_train
state_0.069|0.000|0.000|0.000|0.000|7.290|0.840|7.800|66.405|0.000|0.000|0.860|0.000|5.200|0.026|1.020|8.790|0.000|1.450|0.000|0.000|0.000|0.000|0.000|0.000,1,False,too_few_rows,,,,,0,final_train
state_0.069|0.000|0.000|0.000|0.000|6.740|2.510|6.570|66.565|0.000|0.000|0.860|0.000|5.140|0.026|1.000|8.790|0.000|1.450|0.000|0.000|0.000|0.000|0.000|0.000,1,False,too_few_rows,,,,,0,final_train
state_0.000|0.000|0.000|0.000|0.000|10.600|0.920|6.500|64.730|0.000|0.000|0.000|0.000|4.150|0.000|5.000|4.420|0.000|0.000|0.000|0.000|0.000|0.000|0.000|0.000,6,False,rmse_too_high,10.0,-11061.632737943166,41046.97744943617,4.4375669875296575,0,final_train
state_0.088|0.000|0.000|0.000|0.000|7.580|0.840|9.010|66.959|0.000|0.000|0.860|0.000|4.780|0.033|0.550|6.430|0.000|1.450|0.000|0.000|0.000|0.000|0.000|0.000,1,False,too_few_rows,,,,,0,final_train
state_0.000|0.000|0.000|0.000|0.000|7.000|2.000|5.000|61.600|0.000|0.000|0.000|0.000|6.200|0.000|8.000|7.000|0.000|3.000|0.000|0.000|0.000|0.000|0.000|0.000,5,True,accepted,10.0,-4459.531948478846,26458.198068509966,0.08996872341798011,5,final_train
state_0.070|0.000|0.000|0.000|0.000|7.540|0.830|7.210|67.237|0.000|0.000|1.710|0.000|4.960|0.023|0.000|8.770|0.000|1.440|0.000|0.000|0.000|0.000|0.000|0.000,1,False,too_few_rows,,,,,0,final_train
state_0.000|0.000|0.000|0.000|0.000|7.900|2.000|6.900|66.800|0.000|0.000|0.000|0.000|5.400|0.000|5.000|5.900|0.000|0.000|0.000|0.000|0.000|0.000|0.000|0.000,1,False,too_few_rows,,,,,0,final_train
state_0.050|0.000|0.000|0.000|0.000|8.000|0.000|4.000|63.546|0.000|0.000|0.000|0.000|5.750|0.004|7.500|5.000|0.000|4.500|0.000|0.000|0.000|0.000|0.000|0.000,4,False,too_few_rows,,,,,0,final_train
state_0.050|0.000|0.000|0.000|0.000|8.000|1.500|4.000|63.496|0.000|0.000|0.000|0.000|5.800|0.004|7.500|5.000|0.000|3.000|0.000|0.000|0.000|0.000|0.000|0.000,4,False,too_few_rows,,,,,0,final_train
state_0.050|0.000|0.000|0.000|0.000|8.000|0.000|2.000|63.896|0.000|0.000|0.000|0.000|6.400|0.004|7.500|6.000|0.000|6.000|0.000|0.000|0.000|0.000|0.000|0.000,3,False,too_few_rows,,,,,0,final_train
state_0.070|0.000|0.000|0.000|0.000|7.190|0.840|8.410|67.275|0.000|0.000|0.870|0.000|5.340|0.025|1.010|7.250|0.000|1.460|0.000|0.000|0.000|0.000|0.000|0.000,1,False,too_few_rows,,,,,0,final_train
state_0.004|0.000|0.000|0.000|0.000|7.000|1.500|3.000|64.781|0.000|0.000|0.000|0.000|6.000|0.050|7.500|6.000|0.000|3.000|0.000|0.000|0.000|0.000|0.000|0.000,3,False,too_few_rows,,,,,0,final_train
state_0.050|0.000|0.000|0.000|0.000|8.000|1.500|3.000|63.796|0.000|0.000|0.000|0.000|6.000|0.004|7.500|6.000|0.000|3.000|0.000|0.000|0.000|0.000|0.000|0.000,4,False,too_few_rows,,,,,0,final_train
state_0.050|0.000|0.000|0.000|0.000|8.000|3.000|0.000|64.396|0.000|0.000|0.000|0.000|6.400|0.004|7.500|6.000|0.000|4.500|0.000|0.000|0.000|0.000|0.000|0.000,3,False,too_few_rows,,,,,0,final_train
state_0.000|0.000|0.000|0.000|0.000|6.600|0.000|12.800|67.700|0.000|0.000|0.000|0.000|5.200|0.000|0.000|7.700|0.000|0.000|0.000|0.000|0.000|0.000|0.000|0.000,1,False,too_few_rows,,,,,0,final_train
state_0.004|0.000|0.000|0.000|0.000|6.000|1.500|5.000|64.046|0.000|0.000|0.000|0.000|6.200|0.050|7.500|6.500|0.000|3.000|0.000|0.000|0.000|0.000|0.000|0.000,4,False,too_few_rows,,,,,0,final_train
state_0.004|0.000|0.000|0.000|0.000|5.000|1.500|3.000|63.781|0.000|0.000|0.000|0.000|6.500|0.050|7.500|7.000|0.000|5.500|0.000|0.000|0.000|0.000|0.000|0.000,4,False,too_few_rows,,,,,0,final_train
state_0.004|0.000|0.000|0.000|0.000|5.000|0.500|3.000|64.896|0.000|0.000|0.000|0.000|6.500|0.050|7.500|8.000|0.000|3.000|0.000|0.000|0.000|0.000|0.000|0.000,3,False,too_few_rows,,,,,0,final_train
state_0.004|0.000|0.000|0.000|0.000|5.000|1.500|3.000|64.281|0.000|0.000|0.000|0.000|6.500|0.050|7.500|7.000|0.000|4.500|0.000|0.000|0.000|0.000|0.000|0.000,4,False,too_few_rows,,,,,0,final_train
state_0.050|0.000|0.000|0.000|0.000|8.000|3.650|0.000|65.146|0.000|0.000|0.000|0.000|5.900|0.004|7.500|5.000|0.000|3.100|0.000|0.000|0.000|0.000|0.000|0.000,4,False,too_few_rows,,,,,0,final_train
state_0.004|0.000|0.000|0.000|0.000|5.000|1.500|3.000|64.781|0.000|0.000|0.000|0.000|6.500|0.050|7.500|8.000|0.000|3.000|0.000|0.000|0.000|0.000|0.000|0.000,4,False,too_few_rows,,,,,0,final_train
state_0.000|0.000|0.000|0.000|0.000|10.100|0.920|6.500|67.960|0.000|0.000|0.000|0.000|4.400|0.000|2.520|4.420|0.000|0.000|0.000|0.000|0.000|0.000|0.000|0.000,3,False,too_few_rows,,,,,0,final_train
state_0.000|0.000|0.000|0.000|0.000|1.800|0.000|5.200|63.900|0.000|0.000|0.300|0.000|5.470|0.000|6.400|9.500|0.000|7.200|0.000|0.000|0.000|0.000|0.000|0.000,5,True,accepted,17.75,-7191.2755452377105,43192.103598822374,0.031468713489058144,5,final_train
state_0.081|0.000|0.000|0.000|0.000|7.230|0.860|7.900|68.901|0.000|0.000|0.880|0.000|5.620|0.028|1.020|5.740|0.000|1.480|0.000|0.000|0.000|0.000|0.000|0.000,1,False,too_few_rows,,,,,0,final_train
state_0.004|0.000|0.000|0.000|0.000|5.000|1.500|3.000|65.281|0.000|0.000|0.000|0.000|6.500|0.050|7.500|7.500|0.000|3.000|0.000|0.000|0.000|0.000|0.000|0.000,4,False,too_few_rows,,,,,0,final_train
state_0.004|0.000|0.000|0.000|0.000|5.000|1.500|3.000|65.281|0.000|0.000|0.000|0.000|6.500|0.050|7.500|7.000|0.000|3.500|0.000|0.000|0.000|0.000|0.000|0.000,4,False,too_few_rows,,,,,0,final_train
state_0.000|0.000|0.000|0.000|0.000|10.000|0.000|4.000|70.500|0.000|0.000|0.000|0.000|5.000|0.000|5.000|4.000|0.000|0.000|0.000|0.000|0.000|0.000|0.000|0.000,1,False,too_few_rows,,,,,0,final_train
state_0.004|0.000|0.000|0.000|0.000|7.000|1.500|3.000|67.281|0.000|0.000|0.000|0.000|6.000|0.050|5.000|6.000|0.000|3.000|0.000|0.000|0.000|0.000|0.000|0.000,4,False,too_few_rows,,,,,0,final_train
state_0.000|0.000|0.000|0.000|0.000|3.000|0.000|6.000|66.100|0.000|0.000|0.300|0.000|5.360|0.000|4.500|8.600|0.000|6.000|0.000|0.000|0.000|0.000|0.000|0.000,5,True,accepted,17.0,-6850.516630097286,41481.87436320365,0.03992247326584231,5,final_train
state_0.000|0.000|0.000|0.000|0.000|2.400|0.000|5.500|67.000|0.000|0.000|0.300|0.000|5.180|0.000|4.000|9.000|0.000|6.500|0.000|0.000|0.000|0.000|0.000|0.000,5,True,accepted,16.75,-6737.942654494145,40923.646646869005,0.04460119238154595,5,final_train
state_0.000|0.000|0.000|0.000|0.000|1.400|0.000|5.000|67.900|0.000|0.000|0.200|0.000|4.750|0.000|3.100|10.000|0.000|7.500|0.000|0.000|0.000|0.000|0.000|0.000,5,True,accepted,18.5,-7362.136459772795,44464.25375855718,0.028423039771175426,5,final_train
state_0.050|0.000|0.000|0.000|0.000|7.000|2.500|4.000|71.946|0.000|0.000|0.000|0.000|5.800|0.004|0.000|5.000|0.000|2.000|0.000|0.000|0.000|0.000|0.000|0.000,2,False,too_few_rows,,,,,0,final_train
